url,supermercado,nombre,error_type,precio_normal
https://www.delimart.com.ar/cafe_instantaneo_nescafe_dolca_suave_x_50_gr,,,exception,
https://www.carrefour.com.ar/galletitas-gold-mundo-anillos-chocolate-y-vainilla-250-g-621326/p,,Galletitas Gold Mundo anillos chocolate y vainilla 250 g.,no_disponible,
https://www.carrefour.com.ar/mermelada-dulcor-frutilla-454-g/p,,Mermelada Dulcor frutilla 454 g.,no_disponible,
https://www.carrefour.com.ar/maggi-caldo-de-carne-menos-sodio-12-uni-723124/p,,Maggi Caldo de Carne Menos Sodio 12 uni,no_disponible,
https://www.carrefour.com.ar/aceite-de-girasol-natura-900-cc/p,,Aceite de girasol Natura 900 cc.,no_disponible,
https://diaonline.supermercadosdia.com.ar/te-la-morenita-comun-50-ud-273325/p,Dia,Te La Morenita Comun 50 Ud 273325,,0.0
https://www.carrefour.com.ar/yogur-bebible-danonino-sabor-frutilla-900-grs-747999/p,,Yogur bebible Danonino sabor frutilla 900 grs,no_disponible,
https://diaonline.supermercadosdia.com.ar/mani-pelado-pehuamar-x-135-gr-300811/p,Dia,Mani Pelado Pehuamar X 135 Gr 300811,,0.0
https://www.carrefour.com.ar/whisky-johnnie-walker-red-label-botella-750-ml-6725/p,,Whisky Johnnie Walker red label botella 750 ml,no_disponible,
https://www.carrefour.com.ar/gaseosa-pomelo-schweppes-zero-225-lts-613051/p,,"Gaseosa pomelo Schweppes Zero 2,25 lts",no_disponible,
https://diaonline.supermercadosdia.com.ar/dentifrico-extra-blancura-con-bicarbonato-oral-b-180-gr-304310/p,Dia,Dentifrico Extra Blancura Con Bicarbonato Oral B 180 Gr 304310,,0.0
https://www.carrefour.com.ar/harina-de-trigo-barbara-000-x-1-kg-573044/p,,,404,
https://www.carrefour.com.ar/galletitas-mana-sabor-chocolatada-136-g-704900/p,,Galletitas Maná sabor chocolatada 136 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-crackers-la-providencia-303-g/p,,Galletitas crackers La Providencia 303 g.,no_disponible,
https://www.carrefour.com.ar/vino-tinto-malbec-tierra-del-fuego-750-cc/p,,Vino tinto Malbec Tierra de Fuego 750 ml,no_disponible,
https://diaonline.supermercadosdia.com.ar/arvejas-inalpa-secas-remojadas-300-gr-284112/p,Dia,Arvejas Inalpa Secas Remojadas 300 Gr 284112,,0.0
https://diaonline.supermercadosdia.com.ar/gaseosa-7-up-botella-225-lt-33239/p,Dia,Gaseosa 7 Up Botella 225 Lt 33239,,0.0
https://www.carrefour.com.ar/cerveza-rubia-quilmes-1890-473-ml-746759/p,,,404,
https://www.carrefour.com.ar/galletitas-mana-de-vainilla-livianas-fp-3x-136-g-704899/p,,,404,
https://www.carrefour.com.ar/queso-cremoso-horma-supercrem-x-kg-61339/p,,,404,
https://www.carrefour.com.ar/queso-cremoso-silvia-media-horma/p,,,404,
https://www.carrefour.com.ar/galletitas-de-chocolate-macucas-85-g-744854/p,,Galletitas de chocolate Macucas 85 g.,no_disponible,
https://www.carrefour.com.ar/papas-fritas-pringles-original-37-g-737989/p,,Papas fritas Pringles original 37 g,no_disponible,
https://www.carrefour.com.ar/pollo-fresco-en-bandeja-marca-propia-x-kg-689035/p,,,404,
https://www.carrefour.com.ar/vinagre-de-alcohol-menoyo-pet-250-g-585328/p,,Vinagre de alcohol Menoyo pet 250 g.,no_disponible,
https://www.carrefour.com.ar/mani-pelado-pehuamar-en-bolsa-320-g-733176/p,,Maní pelado Pehuamar en bolsa 320 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-frambuesa-rell-panda-sonrisas-108-g/p,,Galletitas frambuesa rell panda Sonrisas 108 g.,no_disponible,
https://www.carrefour.com.ar/fideos-spaghetti-marolio-500-g-746919/p,,Fideos spaghetti Marolio 500 g.,no_disponible,
https://www.carrefour.com.ar/soda-carrefour-classic-600-ml-740284/p,,,404,
https://www.carrefour.com.ar/lentejas-secas-bulnez-400-grs-760491/p,,Lentejas secas Bulnez 400 grs,no_disponible,
https://www.carrefour.com.ar/vainillas-carrefour-flow-pack-444-g-700137/p,,,404,
https://www.carrefour.com.ar/leche-en-polvo-santa-clara-fortificado-400-g-727232/p,,Leche en polvo Santa clara fortificado 400 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-frutigran-salvado-250-g/p,,Galletitas Frutigran salvado 250 g.,no_disponible,
https://www.carrefour.com.ar/whisky-johnnie-walker-red-label-botella-1-lt-143774/p,,Whisky Johnnie Walker red label botella 1 lt,no_disponible,
https://www.carrefour.com.ar/galletitas-dulces-terrabusi-vainilla-120-grs-743100/p,,Galletitas dulces Terrabusi vainilla 120 grs,no_disponible,
https://www.carrefour.com.ar/pure-de-tomate-dona-pupa-tetra-520-g/p,,Puré de tomate Doña Pupa tetra 520 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-pepas-9-de-oro-350-g-724195/p,,,404,
https://www.carrefour.com.ar/galletitas-de-vainillas-merengadas-rellenas-de-frutilla-88-g-716912/p,,Galletitas de vainillas Merengadas rellenas de frutilla 88 g.,no_disponible,
https://www.carrefour.com.ar/jugo-de-naranja-carrefour-classic-tetra-1-lt-737128/p,,Jugo de naranja Carrefour Classic tetra 1 lt.,no_disponible,
https://www.carrefour.com.ar/galletitas-banadas-de-chocolate-bridges-100-grs-753061/p,,,404,
https://www.carrefour.com.ar/nesquik-cereal-210-grs-721284/p,,Nesquik cereal 210 grs,no_disponible,
https://diaonline.supermercadosdia.com.ar/rollo-cocina-absorcion-mas-blanco-sussex-3-ud-309110/p,Dia,Rollo Cocina Absorcion Mas Blanco Sussex 3 Ud 309110,,0.0
https://www.carrefour.com.ar/gaseosa-crush-pomelo-amarillo-2-25-lts-337554/p,,"Gaseosa Crush pomelo amarillo 2,25 lts",no_disponible,
https://www.carrefour.com.ar/jugo-natural-naranja-puro-sol-lt/p,,Jugo natural naranja Puro Sol 1 lt.,no_disponible,
https://www.carrefour.com.ar/galletitas-dulces-cereal-mix-sabor-cacao-150-grs-748630/p,,Galletitas dulces Cereal Mix sabor cacao 150 grs,no_disponible,
https://www.carrefour.com.ar/galletitas-dulces-bulnez-con-chips-50-grs-758854/p,,Galletitas dulces Bulnez con chips 50 grs,no_disponible,
https://www.carrefour.com.ar/galletitas-carrefour-classic-con-chips-chocolate-172-grs-664917/p,,Galletitas Carrefour Classic con chips chocolate 172 grs,no_disponible,
https://www.carrefour.com.ar/galletitas-clasicas-lincoln-vainilla-153-g/p,,Gelletitas clásicas Lincoln vainilla 153 g.,no_disponible,
https://www.carrefour.com.ar/galleta-dulce-scons-terrabusi-160-g-682549/p,,Galletitas dulces Scons Terrabusi 160 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-dulces-carrefour-classic-de-vainilla-120-grs-759353/p,,Galletitas dulces Carrefour Classic de vainilla 120 grs,no_disponible,
https://www.carrefour.com.ar/galletitas-sandwich-mediatarde-x5-353-grs-733628/p,,Galletitas sandwich Mediatarde x5 535 grs,no_disponible,
https://www.carrefour.com.ar/galletitas-dulces-carrefour-classic-con-chips-de-chocolate-357-grs-754015/p,,Galletitas dulces Carrefour Classic con chips de chocolate 357 grs,no_disponible,
https://www.carrefour.com.ar/huevo-color-carnave-carton-6-u/p,,Huevo color Carnave cartón 6 u.,no_disponible,
https://www.carrefour.com.ar/queso-crema-la-paulina-tradicional-290-g/p,,,404,
https://www.carrefour.com.ar/queso-cremon-la-serenisima-original-pote-280-g/p,,Queso cremón La Serenísima original pote 280 g.,no_disponible,
https://www.delimart.com.ar/jugo_de_naranaja_la_campagnola_bc_x_1_lt,,,exception,
https://www.carrefour.com.ar/mortadela-con-queso-paladini-300-g/p,,Mortadela con queso Paladini 300 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-crackers-tia-maruca-3-x-106-g/p,,,404,
https://www.carrefour.com.ar/gaseosa-lima-limon-7-up-regular-pet-225-lts-745245/p,,"Gaseosa lima limón 7 Up regular pet 2,25 lts",no_disponible,
https://depotexpress.com.ar/productos/bebidas-c-alcohol/blancas-y-licores/vodk-smirnoff-green-apple-700x/,,,exception,
https://www.carrefour.com.ar/galletitas-rellenas-de-frutilla-bulnez-6-uni-758856/p,,Galletitas rellenas de frutilla Bulnez 6 uni,no_disponible,
https://www.carrefour.com.ar/vinagre-de-alcohol-bulnez-500-ml-761713/p,,Vinagre de alcohol Bulnez 500 ml,no_disponible,
https://www.carrefour.com.ar/gaseosa-cola-cunnington-suave-sin-tacc-225-lts-723483/p,,"Gaseosa cola Cunnington suave sin tacc 2,25 lts",no_disponible,
https://www.carrefour.com.ar/galletitas-formis-vainilla-rellenas-chocolate-102-g-712647/p,,Galletitas Formis vainilla rellenas chocolate 102 g.,no_disponible,
https://www.carrefour.com.ar/aceite-de-girasol-legitimo-900-cc-700951/p,,Aceite de girasol Legitimo 900 cc.,no_disponible,
https://www.carrefour.com.ar/papas-fritas-bulnez-corte-clasica-250-g-742671/p,,Papas fritas Bulnez corte clásico 250 g.,no_disponible,
https://www.carrefour.com.ar/alimento-seco-para-perro-dog-chow-adulto-alta-proteina-8-kg-727205/p,,,404,
https://www.carrefour.com.ar/mermelada-carrefour-classic-de-frutos-rojos-454-g-739421/p,,Mermelada Carrefour Classic de frutos rojos 454 g.,no_disponible,
https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dia-adultos-carne-8-kg-69690/p,Dia,Alimento Para Perros Dia Adultos Carne 8 Kg 69690,,0.0
https://www.carrefour.com.ar/carne-picada-novillo-x-kg-678596/p,,,404,
https://diaonline.supermercadosdia.com.ar/arvejas-secas-remojadas-sin-sal-dia-300-gr-280242/p,,,exception,
https://www.delimart.com.ar/acelga_por_1200g_aprox,,,exception,
https://www.carrefour.com.ar/mermelada-carrefour-de-damasco-454-g-706933/p,,Mermelada Carrefour de damasco 454 g.,no_disponible,
https://www.carrefour.com.ar/whisky-johnnie-walker-double-black-botella-750-ml-573735/p,,Whisky Johnnie Walker double black botella 750 ml,no_disponible,
https://www.delimart.com.ar/yerba_mate_suave_4f_union_500_gr,,,exception,
https://www.carrefour.com.ar/galletitas-pepa-arcor-183-grs-748628/p,,Galletitas pepa Arcor 183 grs,no_disponible,
https://www.carrefour.com.ar/whisky-johnnie-walker-importado-black-label-1-l/p,,Whisky Johnnie Walker importado black label 1 l,no_disponible,
https://www.carrefour.com.ar/alimento-seco-para-perro-dogui-adultos-8-kg-689084/p,,,404,
https://www.carrefour.com.ar/gaseosa-crush-naranja-2-25-lts-158471/p,,"Gaseosa Crush Naranja 2,25 lts",no_disponible,
https://www.carrefour.com.ar/dulce-de-leche-bulnes-clasico-400-grs-753522/p,,Dulce de leche Bulnez clásico 400 grs,no_disponible,
https://www.carrefour.com.ar/queso-cremoso-sudamlac-x-kg-755753/p,,Queso cremoso Sudamlac x kg,no_disponible,
https://www.carrefour.com.ar/aceite-de-girasol-canuelas-15-l/p,,Aceite de girasol Cañuelas 1.5 l.,no_disponible,
https://www.carrefour.com.ar/galletitas-formis-vainilla-rellenas-frutilla-72-g-712646/p,,Galletitas Formis vainilla rellenas frutilla 72 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-crackers-argentitas-3-x-102-g/p,,Galletitas crackers Argentitas 3 x 102 g.,no_disponible,
https://depotexpress.com.ar/productos/bebidas-s-alcohol/gaseosas/gas-pdt-ton-1-5x/,,,exception,
https://www.carrefour.com.ar/palitos-salados-carrefour-classic-115-g-717935/p,,Palitos salados Carrefour Classic 115 g.,no_disponible,
https://www.carrefour.com.ar/galletitas-criollitas-crackers-5-x-998-g-708531/p,,,404,
https://www.carrefour.com.ar/galletitas-crackers-la-providencia-101-g/p,,Galletitas crackers La Providencia 101 g.,no_disponible,
https://www.delimart.com.ar/cafe_la_morenita_torrado_intenso_100_gr,,,exception,
https://www.carrefour.com.ar/jugo-natural-biofrut-multifruta-1-l-38393/p,,Jugo natural Biofrut multifruta 1 l.,no_disponible,
https://www.carrefour.com.ar/mermelada-de-frambuesa-bc-la-campagnola-390-grs-754231/p,,Mermelada de frambuesa BC La Campagnola 390 grs,no_disponible,
https://diaonline.supermercadosdia.com.ar/manteca-la-paulina-200-gr-101236/p,Dia,Manteca La Paulina 200 Gr 101236,,0.0
